12489120	5.183002
12489600	5.170591
12490080	5.131959
12490560	5.100130
12491040	5.094294
12491520	5.081246
12492000	5.042066
12492480	5.010086
12492960	5.004010
12493440	4.990328
12493920	4.950610
12494400	4.918487
12494880	nan
12495360	4.897859
12495840	4.857613
12496320	4.825356
12496800	4.818804
12497280	4.803862
12497760	4.763098
12498240	4.730716
12498720	4.723928
12499200	4.708361
12499680	4.667089
12500160	4.634590
12500640	4.627568
12501120	4.611381
12501600	4.569612
12502080	4.537003
12502560	4.529748
12503040	4.512946
12503520	4.470691
12504000	4.437979
12504480	4.430494
12504960	4.413082
12505440	4.370353
12505920	4.337547
12506400	4.329832
12506880	4.311816
12507360	4.268626
12507840	4.235734
12508320	4.227791
12508800	4.209177
12509280	4.165538
12509760	4.132569
12510240	4.124401
12510720	4.105195
12511200	4.061120
12511680	4.028085
12512160	nan
12512640	3.999901
12513120	3.955404
12513600	3.922312
12514080	3.913703
12514560	3.893329
12515040	3.848423
12515520	3.815288
12516000	3.806463
12516480	3.785515
12516960	3.740213
12517440	3.707046
12517920	3.698010
12518400	3.676494
12518880	3.630809
12519360	3.597621
12519840	3.588380
12520320	3.566302
12520800	3.520248
12521280	3.487052
12521760	3.477610
12522240	3.454977
12522720	3.408568
12523200	3.375374
12523680	3.365735
12524160	3.342555
12524640	3.295805
12525120	3.262623
12525600	3.252792
12526080	3.229073
12526560	3.181995
12527040	3.148836
12527520	3.138817
12528000	3.114567
12528480	3.067176
12528960	3.034049
12529440	3.023846
12529920	2.999073
12530400	2.951384
12530880	2.918298
12531360	2.907915
12531840	2.882627
12532320	2.834653
12532800	2.801619
12533280	2.791059
12533760	2.765265
12534240	2.717021
12534720	2.684049
12535200	2.673316
12535680	2.647023
12536160	2.598524
12536640	2.565623
12537120	2.554720
12537600	2.527937
12538080	2.479195
12538560	2.446376
12539040	2.435307
12539520	2.408041
12540000	2.359071
12540480	2.326345
12540960	2.315113
12541440	2.287370
12541920	2.238187
12542400	2.205564
12542880	2.194172
12543360	2.165959
12543840	2.116577
12544320	2.084068
12544800	2.072520
12545280	2.043843
12545760	1.994276
12546240	1.961890
12546720	1.950190
12547200	1.921056
12547680	1.871317
12548160	1.839066
12548640	1.827216
12549120	1.797632
12549600	1.747734
12550080	1.715628
12550560	1.703632
12551040	1.673605
12551520	1.623562
12552000	1.591610
12552480	1.579472
12552960	1.549010
12553440	1.498836
12553920	1.467046
12554400	1.454770
12554880	1.423881
12555360	1.373590
12555840	1.341972
12556320	1.329560
12556800	1.298255
12557280	1.247861
12557760	1.216423
12558240	1.203880
12558720	1.172169
12559200	1.121686
12559680	1.090437
12560160	1.077766
12560640	1.045658
12561120	0.995103
12561600	0.964053
12562080	0.951258
12562560	0.918763
12563040	0.868151
12563520	0.837310
12564000	0.824396
12564480	0.791523
12564960	0.740871
12565440	0.710250
12565920	0.697221
12566400	0.663981
12566880	0.613304
12567360	0.582915
12567840	0.569776
12568320	0.536178
12568800	0.485494
12569280	0.455350
12569760	0.442107
