  717  7044.5 -5.535101  5.535101
  718  7045.5 -5.454577  5.454577
  719  7046.5 -5.372500  5.372500
  720  7047.5 -5.288898  5.288898
  721  7048.5 -5.203801  5.203801
  722  7049.5 -5.117236  5.117236
  723  7050.5 -5.029234  5.029234
  724  7051.5 -4.939826  4.939826
  725  7052.5 -4.849042  4.849042
  726  7053.5 -4.756914  4.756914
  727  7054.5 -4.663474  4.663474
  728  7055.5 -4.568752  4.568752
  729  7056.5 -4.472782  4.472782
  730  7057.5 -4.375596  4.375596
  731  7058.5 -4.277224  4.277224
  732  7059.5 -4.177700  4.177700
  733  7060.5 -4.077053  4.077053
  734  7061.5 -3.975315  3.975315
  735  7062.5 -3.872517  3.872517
  736  7063.5 -3.768687  3.768687
  737  7064.5 -3.663854  3.663854
  738  7065.5 -3.558043  3.558043
  739  7066.5 -3.451280  3.451280
  740  7067.5 -3.343592  3.343592
  741  7068.5 -3.235004  3.235004
  742  7069.5 -3.125544  3.125544
  743  7070.5 -3.015240  3.015240
  744  7071.5 -2.904123  2.904123
  745  7072.5 -2.792223  2.792223
  746  7073.5 -2.679574  2.679574
  747  7074.5 -2.566206  2.566206
  748  7075.5 -2.452155  2.452155
  749  7076.5 -2.337454  2.337454
  750  7077.5 -2.222137  2.222137
  751  7078.5 -2.106241  2.106241
  752  7079.5 -1.989798  1.989798
  753  7080.5 -1.872846  1.872846
  754  7081.5 -1.755420  1.755420
  755  7082.5 -1.637555  1.637555
  756  7083.5 -1.519287  1.519287
