index,day,lat,lat_pred,test_error
12149760,6328.0,-4.30116,-4.29249225888578,0.00866774111422064
12150240,6328.25,-4.259641,-4.2676899654148945,-0.008048965414894305
12150720,6328.5,-4.226103,-4.24281427133275,-0.016711271332749966
12151200,6328.75,-4.217979,-4.217865649206816,0.00011335079318364194
12151680,6329.0,-4.201543,-4.192844572467482,0.008698427532517705
12152160,6329.25,-4.159611,-4.16775151539875,-0.008140515398750381
12152640,6329.5,-4.126043,-4.142586953128114,-0.016543953128113742
12153120,6329.75,-4.117759,-4.11735136161728,0.0004076383827200658
12153600,6330.0,-4.100783,-4.092045217652508,0.008737782347491674
12154080,6330.25,-4.058449,-4.066668998835046,-0.008219998835045317
12154560,6330.5,-4.024859,-4.041223183571587,-0.016364183571586643
12155040,6330.75,-4.016417,-4.015708251064668,0.0007087489353319043
12155520,6331.0,-3.986299,-3.9901246813035067,-0.0038256813035069115
12156000,6331.25,-3.956181,-3.9644729550540214,-0.008291955054021471
12156480,6331.5,-3.935081,-3.93875355384971,-0.003672553849709992
12156960,6331.75,-3.91398,-3.9129669599821426,0.0010130400178574028
12157440,6332.0,-3.883407,-3.887113656491538,-0.0037066564915377853
12157920,6332.25,-3.852834,-3.861194127157391,-0.008360127157390984
12158400,6332.5,-3.831657,-3.835208856489012,-0.0035518564890120174
12158880,6332.75,-3.810478,-3.809158329716535,0.0013196702834648022
12159360,6333.0,-3.791913,-3.7830430327810842,0.008869967218915864
12159840,6333.25,-3.74844,-3.7568634523258218,-0.008423452325821756
12160320,6333.5,-3.714839,-3.730620075686594,-0.015781075686593926
12160800,6333.75,-3.705937,-3.7043133908826835,0.0016236091173165157
12161280,6334.0,-3.686854,-3.677943886607587,0.008910113392412988
12161760,6334.25,-3.643025,-3.6515120522197284,-0.00848705221972823
12162240,6334.5,-3.609438,-3.625018377733638,-0.015580377733638073
12162720,6334.75,-3.600388,-3.5984633538102786,0.001924646189721546
12163200,6335.0,-3.580792,-3.571847471748267,0.008944528251733086
12163680,6335.25,-3.53662,-3.545171223474693,-0.008551223474692726
12164160,6335.5,-3.503055,-3.5184351015360407,-0.015380101536040858
12164640,6335.75,-3.493859,-3.4916395990891416,0.0022194009108584822
12165120,6336.0,-3.473758,-3.464785209892064,0.008972790107935946
12165600,6336.25,-3.429255,-3.43787242829547,-0.008617428295469853
